Tweets,ID,Date,Likes,RTs,clean_text,sentiment
@27arar @stciloveyou فرحانين بتغريدتي عشان تطبلون ل STC انا اللي خلاني ارجع لنت موبايلي انه الخايسة STC الفايبر حقها عطلان من ٣ ايام,7.96786e+17,11/10/2016 18:46,0.0,0.0,فرحانين بتغريدتي عشان تطبلون ل STC انا الي خلاني ارجع لنت موبايلي انه الخايسه STC الفايبر حقها عطلان من ٣ ايام,negative
@Fahad_als اشتراكي الجديد مع #STC الفايبر وااااو ماشاءالله روووعه السرعه http://instagr.am/p/RoLwMWr4EB/ احسن من زين حقك خخخخخخخ,2.65251e+17,11/5/2012 0:35,0.0,0.0,اشتراكي الجديد مع STC الفايبر واو ماشاءاله روعه السرعه احسن من زين حقك خ,positive
اخطاتم زين في البيت ممتازه جدا لي كانت خايسه الخط الارضي stc الياف سنه و فصلته كل يومين يجون يسون صيانه راخر شي يقولي العامل عندي موقع عندك ضعيف اكثر من 10الاف خط شابكين فيه يوصلك ضعيف جدا اطلب خط ارضي ثاني,1.22439e+18,2/3/2020 17:48,0.0,0.0,اخطاتم زين في البيت متازه جدا لي كانت خايسه الخط الارضي stc الياف سنه و فصلته كل يومين يجون يسون صيانه راخر شي يقولي العامل عندي موقع عندك ضعيف اكثر من 10الاف خط شابكين فيه يوصلك ضعيف جدا اطلب خط ارضي ثاني,negative
الياف زين كويسه ترا,1.22261e+18,1/29/2020 20:14,0.0,0.0,الياف زين كويسه ترا,neutral
السادة في stc ابي افهم الشارع اللي قبالي في الياف وشارع بيتنا مافي ليش كدة ياstc الياف الموبايلي ذبحتنا كل يوم اسوأ واسوأ فكونا من موبايلي السيئ نبي stc الحب حي الوادي بمخرج ٦,1.2197e+18,1/21/2020 19:02,0.0,0.0,الساده في stc ابي افهم الشارع الي قبالي في الياف وشارع بيتنا مافي ليش كده ياstc الياف الموبايلي ذبحتنا كل يوم اسوا واسوا فكونا من موبايلي السيئ نبي stc الحب حي الوادي بمخرج ٦,negative
ماجربت انا موبايلي بس stc الياف ١٠٠ ميجا وتعبان وخدمة سيئة مسدد فاتورة من شهر ونص وماتفعلت حتى الان,1.21641e+18,1/12/2020 17:37,0.0,0.0,ماجربت انا موبايلي بس stc الياف ١٠ ميجا وتعبان وخدمه سيئه مسد فاتوره من شهر ونص وماتفعلت حتي الان,negative
انا مع زين وكل شرايحي حولتها زين لكن نت البيت عندي STC الياف اتمنى ان فيه الياف من زين كان قد حولت من زمان,1.21306e+18,1/3/2020 11:43,1.0,1.0,انا مع زين وكل شرايحي حولتها زين لكن نت البيت عندي STC الياف اتمني ان فيه الياف من زين كان قد حولت من زمان,positive
موبايلي ولا stc الياف,1.1994e+18,11/26/2019 19:05,0.0,0.0,موبايلي ولا stc الياف,neutral
الانترنت عندنا نصب بنصب stc الياف عندي يوصل ١٠٠ميقا لاكن التصفح بطيء في توتر وقوقل وعلى شريحة زين تمام,1.19319e+18,11/9/2019 15:14,0.0,1.0,الانترنت عندنا نصب بنصب stc الياف عندي يوصل ١٠ميقا لاكن التصفح بطيء في توتر وقوقل وعلي شريحه زين تمام,negative
الله يلعن شركتهم الزبالة نفسي احول موبايلي بس عندنا stc الياف,1.18729e+18,10/24/2019 8:42,0.0,0.0,اله يلعن شركتهم الزباله نفسي احول موبايلي بس عندنا stc الياف,negative
اقواء نت STC الياف بصرية عندنا له سنتين طلقه بس اتأكد انو عندكم برج مثلا لي STC او زين او موبايلي خارج البيت,1.183e+18,10/12/2019 12:29,0.0,0.0,اقواء نت STC الياف بصريه عندنا له سنتين طلقه بس اتاكد انو عندكم برج مثلا لي STC او زين او موبايلي خارج البيت,positive
انا شمال طريق الملك سعود في الغيمه السوداء الي مضللها لك مافي لا STC الياف ولا موبايلي يعني نظره ولو جبر خاطر من زين توسع صدرنا,1.18258e+18,10/11/2019 9:11,0.0,0.0,انا شمال طريق الملك سعود في الغيمه السوداء الي مضلها لك مافي لا STC الياف ولا موبايلي يعني نظره ولو جبر خاطر من زين توسع صدرنا,positive
اقسم بالله من المعاناة جالس اشتغل على بيانات الجوال وشريحتي موبايلي مع أن عندي واي فاي stc ألياف بصرية ، اللي قاعد يصير مهزلة #STC @STCSolutions,1.17595e+18,9/23/2019 1:42,0.0,0.0,اقسم باله من المعاناه جالس اشتغل علي بيانات الجوال وشريحتي موبايلي مع ان عندي واي فاي stc الياف بصريه الي قاعد يصير مهزله STC,negative
زين اسوء واسوء عندي stc الياف افضل الموجودين واعاني بعد,1.17182e+18,9/11/2019 16:03,0.0,0.0,زين اسوء واسوء عندي stc الياف افضل الموجودين واعاني بعد,negative
غريبه انا ٦٠ ثابت stc الياف. ويقولون ان موبايلي افضل,1.16062e+18,8/11/2019 18:50,0.0,0.0,غريبه انا ٦٠ ثابت stc الياف ويقولون ان موبايلي افضل,neutral
موبايلي وزين الياف كلو تمام بس stc الياف في مشاكب ال 4g زبال في كله اصلا,1.16005e+18,8/10/2019 5:01,0.0,0.0,موبايلي وزين الياف كلو تمام بس stc الياف في مشاكب ال 4g زبال في كله اصلا,negative
بالله؟ انت عندك خدمة stc الياف؟ وسيئة فعلا؟ والله حي الحمدانية فيها خدمة موبايلي والله يمدحوها كثييير وما ادري عن خدمة زين اللي في حينا خايف اتورط معاهم بالعقد شكل خدمة الياف ذي كيكة ومقسمة اثلاث وكل شركة من شركاتنا ماخذه جزء,1.15246e+18,7/20/2019 5:50,0.0,0.0,باله انت عندك خدمه stc الياف وسيئه فعلا واله حي الحمدانيه فيها خدمه موبايلي واله يمدحوها كثير وما ادري عن خدمه زين الي في حينا خايف اتورط معاهم بالعقد شكل خدمه الياف ذي كيكه ومقسمه اثلاث وكل شركه من شركاتنا ماخذه جزء,negative
السلام عليكم STC حاليا موجود علبة موبايلي الياف مركبه على باب بيتي ، سوالي اقدر اشترك مع STC الياف لمنزلي وشكرا,1.14336e+18,6/25/2019 3:26,0.0,0.0,السلام عليكم STC حاليا موجود علبه موبايلي الياف مركبه علي باب بيتي سوالي اقدر اشترك مع STC الياف لمنزلي وشكرا,neutral
احنا stc الياف مره سريع ماشاء الله بس مشكلته يخرب اذا جاء مطر احياناً او هواء وزين سعرها حلو الباقه و سريع المشكله عندكم البرج مو قريب من بيتكم,1.143e+18,6/24/2019 3:37,0.0,0.0,احنا stc الياف مره سريع ماشاء اله بس مشكلته يخرب اذا جاء مطر احياناً او هواء وزين سعرها حلو الباقه و سريع المشكله عندكم البرج مو قريب من بيتكم,negative
اولا الالياف تتبع شركه ضوئيات وزين مشغل فقط وباقى موبايلى وstc لسا ماوقعو لاتفاقيه لكن قليل من الناس تقول كويس والباقى لا والمشكله العقد سنه بعض من الشوار فيهstcالياف بمعنى فيبر بمعنىFTTH,1.11599e+18,4/10/2019 14:52,0.0,1.0,اولا الالياف تبع شركه ضوئيات وزين مشغل فقط وباقي موبايلي وstc لسا ماوقعو لاتفاقيه لكن قليل من الناس تقول كويس والباقي لا والمشكله العقد سنه بعض من الشوار فيهstcالياف بمعني فيبر بمعنيFTH,neutral
انا كنت بشترك Stc ألياف بس على الوضع ما ينفع صراحة ؟ شكلي بشترك موبايلي,1.09961e+18,2/24/2019 10:19,0.0,0.0,انا كنت بشترك Stc الياف بس علي الوضع ما ينفع صراحه شكلي بشترك موبايلي,negative
ما انصحك تاخذ موبايلي شف STC الياف وقوي خذلك مثال ريد ديد حملتها في ٦ ساعات تقريباً,1.0718e+18,12/9/2018 16:12,0.0,0.0,ما انصحك تاخذ موبايلي شف STC الياف وقوي خذلك مثال ريد ديد حملتها في ٦ ساعات تقريباً,positive
@STCcare @STC_KSA @STCBusiness انا لي سنين انتظر الالياف تتفعل بجدة حي السامر عان اشترك عند stc نهايتها الشركة الوحيدة اللي فعلت الخدمة هي @ZainKSA باسعار خالية وشروط تعجيزية وخدمات سيئة ! اهم شي هل من الممكن ان تتواجد stc الياف في حي السامر قريبا ؟ ومتى,1.04389e+18,9/23/2018 15:45,0.0,0.0,انا لي سنين انتظر الالياف تفعل بجده حي السامر عان اشترك عند stc نهايتها الشركه الوحيده الي فعلت الخدمه هي باسعار خاليه وشروط تعجيزيه وخدمات سيئه اهم شي هل من المكن ان تواجد stc الياف في حي السامر قريبا ومتي,negative
بالعكس زين انا شريحتي اعبي كل شهر وقت الدوامات وكويسة مرة عكس stc الياف بصرية ومطفشتني,1.0371e+18,9/4/2018 21:48,0.0,0.0,بالعكس زين انا شريحتي اعبي كل شهر وقت الدوامات وكويسه مره عكس stc الياف بصريه ومطفشتني,negative
السلام عليكم اقسم بالله بكمل سنه وانا مقدم على stc الياف وانا الحين تعبان نفسيا ابغا الياف ارجوكم موبايلي ماتغطي شقتي وانتم ماجيتم .. اثنين مهندسين فلبيني وهندي جو ولا سوو شي وكلمني بعدها بثلاث شهور رقم بدايته ٨٠٠ قالي انت مقدم قلت ايه قال ابشر بنركب لك,1.01887e+18,7/16/2018 14:38,0.0,0.0,السلام عليكم اقسم باله بكمل سنه وانا مقدم علي stc الياف وانا الحين تعبان نفسيا ابغا الياف ارجوكم موبايلي ماتغطي شقتي وانتم ماجيتم اثنين مهندسين فلبيني وهندي جو ولا سو شي وكلمني بعدها بثلاث شهور رقم بدايته ٨٠ قالي انت مقدم قلت ايه قال ابشر بنركب لك,negative
سرعة النت تحسب باالميجا يعني ٦ ميجا اذا كان متوفر عندك موبايلي الياف افضل من الدي اس ال لكن stc الياف افضل منهم جميعاً,1.01193e+18,6/27/2018 10:56,0.0,0.0,سرعه النت تحسب بالميجا يعني ٦ ميجا اذا كان متوفر عندك موبايلي الياف افضل من الدي اس ال لكن stc الياف افضل منهم جميعاً,positive
شف فرق السعر ، زي الياف موبايلي اغلى من STC عن نفسي حالياً STC الياف ممتاز,1.01013e+18,6/22/2018 11:48,2.0,1.0,شف فرق السعر زي الياف موبايلي اغلي من STC عن نفسي حالياً STC الياف متاز,positive
شبكتي بالانترنت من #زين ونفسي اغيرها ل #stc الياف بصريه .. اللي جربوها كيف سرعة النت فيها وكم يكلف الاشتراك سنويا اعتمد واغير والا زين افضل ؟؟,1.00995e+18,6/21/2018 23:49,0.0,0.0,شبكتي بالانترنت من زين ونفسي اغيرها ل stc الياف بصريه الي جربوها كيف سرعه النت فيها وكم يكلف الاشتراك سنويا اعتمد واغير والا زين افضل,neutral
ايش هي اقصر قصه حزينه؟ — لي ٩ سنوات اطلب stc الياف ويوم جيت بنقل بيت جو يحفرون عندنا...,9.95996e+17,5/14/2018 11:55,0.0,1.0,ايش هي اقصر قصه حزينه — لي ٩ سنوات اطلب stc الياف ويوم جيت بنقل بيت جو يحفرون عندنا,negative
#سرعه_الشبكه_عندك جهازي فيه شريحه نت zain زي الخرا والله بعض الأماكن بالرياض يطلع لي لا توجد خدمه... اما بالبيت stc ألياف بصريه زي العسل وسرريع,9.68822e+17,2/28/2018 12:16,0.0,0.0,سرعهالشبكهعندك جهازي فيه شريحه نت zain زي الخرا واله بعض الاماكن بالرياض يطلع لي لا توجد خدمه اما بالبيت stc الياف بصريه زي العسل وسريع,positive
ياليت نعرف مين افضل مزود خدمة .. موبايلي او stc .. الياف بصرية طبعا,9.38859e+17,12/7/2017 19:52,0.0,0.0,ياليت نعرف مين افضل مزود خدمه موبايلي او stc الياف بصريه طبعا,neutral
أنا STC ألياف ، و أصير هوست والعب جامد والتحميل ممتاااااز أعتقد موبايلي بعد زينه,9.08729e+17,9/15/2017 16:27,0.0,0.0,انا STC الياف و اصير هوست والعب جامد والتحميل متاز اعتقد موبايلي بعد زينه,positive
انا كان عندي زين مفتوح مفوتر وبعدها اشتركت ب STC ألياف وفررق كبييير ، يمكن لأني جاي من نت زين لأنه سيء مرة,8.7925e+17,6/26/2017 8:10,0.0,0.0,انا كان عندي زين مفتوح مفوتر وبعدها اشتركت ب STC الياف وفرق كبير يمكن لاني جاي من نت زين لانه سيء مره,positive
كيف ممكن التسجيل بخدمة my stc اذا كان رقمي موبايلي وعندي النت من stc (الياف ضوئي),8.75459e+17,6/15/2017 21:03,0.0,0.0,كيف مكن التسجيل بخدمه my stc اذا كان رقمي موبايلي وعندي النت من stc الياف ضوئي,neutral
انترنت زين أفضل بكثير انا اخذت شريحة زين مفتوحة قبل يومين ومبسوط مع ان عندي فايبر stc ورفعت السرعة وهو مكانك سر وبطيئ لا وكمان بوجه بارد يكلموني بعرض جديد ويبغوا يرفعوا الباقة قلت لهم حسنوا خدمتهم يا stc فايبر بعدين تعالوا اتفلسفوا يعني فايبر stc اسواء من DSL,1.2245e+18,2/4/2020 1:17,0.0,0.0,انترنت زين افضل بكثير انا اخذت شريحه زين مفتوحه قبل يومين ومبسوط مع ان عندي فايبر stc ورفعت السرعه وهو مكانك سر وبطيئ لا وكمان بوجه بارد يكلموني بعرض جديد ويبغوا يرفعوا الباقه قلت لهم حسنوا خدمتهم يا stc فايبر بعدين تعالوا اتفلسفوا يعني فايبر stc اسواء من DSL,negative
وهذي stc فايبر ابو ١٠٠، بالبيت، مدري ليش عقد stc مايعطي السرعه المطلوبه، وعقد موبايلي يعطيك ٧ اضعاف المطلوب,1.21748e+18,1/15/2020 16:18,0.0,0.0,وهذي stc فايبر ابو ١٠ بالبيت مدري ليش عقد stc مايعطي السرعه المطلوبه وعقد موبايلي يعطيك ٧ اضعاف المطلوب,negative
مـﻧـــ الخاصــ السلام عليكم اسال متابعينك انا ساكن في الرياض حي الملز ومو واصل قدام بيتي بوكس نت stc فايبر كيف اخلي الشركة توصللي البوكس باسرع وقت ممكن !!؟ في عند جاري في العمارة المقتبلة بوكس حق موبايلي ينفع يسحبولي منو .؟,1.21649e+18,1/12/2020 22:42,0.0,0.0,مﻧ الخاص السلام عليكم اسال متابعينك انا ساكن في الرياض حي الملز ومو واصل قدام بيتي بوكس نت stc فايبر كيف اخلي الشركه توصلي البوكس باسرع وقت مكن في عند جاري في العماره المقتبله بوكس حق موبايلي ينفع يسحبولي منو,neutral
ممكن اعرف ليش زين فايبر سرعة 50 م بـ282﷼ بينما STC اعلى سرعة واقل فاتورة.. المشكلة الشارع اللي انا ساكن فيه ما فيه خدمة ألياف بصرية الا شركة زين فقط..أقول لهم ابغى STC والSTC يقولون الخدمة غير متوفرة في موقعك .يعني احتكار والا ايش؟ والله العظيم ان البيت خلف بيتي عنده STC فايبر,1.20708e+18,12/17/2019 23:15,0.0,0.0,مكن اعرف ليش زين فايبر سرعه 50 م ب282﷼ بينما STC اعلي سرعه واقل فاتوره المشكله الشارع الي انا ساكن فيه ما فيه خدمه الياف بصريه الا شركه زين فقطاقول لهم ابغي STC والSTC يقولون الخدمه غير متوفره في موقعك يعني احتكار والا ايش واله العظيم ان البيت خلف بيتي عنده STC فايبر,negative
والله زين ليتهم فالحين بتغطية الجيل الثاني يا معالي الوزير لكن تشكرون صراحة ع مشاريع الفايبر التي خففت الألم و نتمنى من معاليكم حث الشركات على طرح باقات بسعر أقل، فأقل باقة في stc فايبر تكون بسعر ٢٦٢ ريال وهذا كثير ع مرتباتنا الشهرية.,1.18611e+18,10/21/2019 2:23,0.0,0.0,واله زين ليتهم فالحين بتغطيه الجيل الثاني يا معالي الوزير لكن تشكرون صراحه ع مشاريع الفايبر التي خفت الالم و نتمني من معاليكم حث الشركات علي طرح باقات بسعر اقل فاقل باقه في stc فايبر تكون بسعر ٢٦٢ ريال وهذا كثير ع مرتباتنا الشهريه,positive
كنت بقهر stc فايبر واخذ 5G زين لكن لا الأولى أتت ولا الثانية بقريبة,1.18413e+18,10/15/2019 15:36,0.0,0.0,كنت بقهر stc فايبر واخذ 5G زين لكن لا الاولي ات ولا الثانيه بقريبه,neutral
Stc فايبر . الزين فيه سرعته ثابته,1.18399e+18,10/15/2019 6:29,0.0,0.0,Stc فايبر الزين فيه سرعته ثابته,positive
ممتازين افضل من STC فايبر بالبينج,1.17698e+18,9/25/2019 22:02,0.0,0.0,متازين افضل من STC فايبر بالبينج,positive
@Mobily @Mobily1100 سرعة التحميل والرفع اسوء من ان تكون في الهيئه الملكيه بينبع الاشتراك ٥٠ ميقا نتمنى لو نشوف نص الرقم هذا طبعا مستحيل مع الاسف ان افضل السيئين هو stc فايبر والحل معكم هو الالغاء باذن الله @RCJY1 @RcjyYanbu متى تحلون لنا هذه الاشكاليه؟,1.1722e+18,9/12/2019 17:38,0.0,0.0,سرعه التحميل والرفع اسوء من ان تكون في الهيئه الملكيه بينبع الاشتراك ٥٠ ميقا نتمني لو نشوف نص الرقم هذا طبعا مستحيل مع الاسف ان افضل السيئين هو stc فايبر والحل معكم هو الالغاء باذن اله متي تحلون لنا هذه الاشكاليه,negative
مودم البيت - الالياف زين - وعندهم كذا باقه تبدا من ٢٧٠ الى ٥٠٠ وكمان امس شفت اعلان لـ STC فايبر ب ٩٩ ريال بس بس لازم تتاكدين ان حيكم يغطي زين او يغطي STC,1.14959e+18,7/12/2019 7:54,0.0,0.0,مودم البيت الالياف زين وعندهم كذا باقه تبدا من ٢٧٠ الي ٥٠ وكمان امس شفت اعلان ل STC فايبر ب ٩ ريال بس بس لازم تاكدين ان حيكم يغطي زين او يغطي STC,negative
#هل_تحسنت_سرعه_الانترنت_عندك في انخفاض مع الأسف شريحة جوالي موبايلي والنت فيها كان ممتاز بعدين دحدر (صار من سيء إلى أسوأ) + التغطية ضعيفة جداً وفي البيت عندي STC فايبر أول ما ركبوه كان ممتاز بعدين نفس الحكاية دحدر,1.14329e+18,6/24/2019 22:47,0.0,0.0,هلتحسنتسرعهالانترنتعندك في انخفاض مع الاسف شريحه جوالي موبايلي والنت فيها كان متاز بعدين دحدر صار من سيء الي اسوا التغطيه ضعيفه جداً وفي البيت عندي STC فايبر اول ما ركبوه كان متاز بعدين نفس الحكايه دحدر,negative
للتوضيح ليس تمديد فايبر للاحياء وإنما تمديد الstc فايبر لبرج شركة زين حسب الاتفاقيه التي تمت بين الشركتين بهذا الشأن .,1.1302e+18,5/19/2019 20:06,1.0,1.0,لتوضيح ليس تمديد فايبر لاحياء وانما تمديد الstc فايبر لبرج شركه زين حسب الاتفاقيه التي تمت بين الشركتين بهذا الشان,neutral
وش تبي بالألياف البصرية عن طريق stc فايبر اقسم بالله صار لي أسبوع مقطوع عني وهذي رسالتهم لي والي الأن لم تحل المشكلة تخيل سلم لي على موبايلي في خدمة الفايبر والله حرام هيئة الاتصالات لا تسمح بدخول كل الشركات في لإحياء للمنافسة وحداتنا على stc والله حرام,1.11777e+18,4/15/2019 12:33,0.0,0.0,وش تبي بالالياف البصريه عن طريق stc فايبر اقسم باله صار لي اسبوع مقطوع عني وهذي رسالتهم لي والي الان لم تحل المشكله تخيل سلم لي علي موبايلي في خدمه الفايبر واله حرام هيئه الاتصالات لا تسمح بدخول كل الشركات في لاحياء لمنافسه وحداتنا علي stc واله حرام,negative
ي شباب شوفوا stc فايبر عليه خصم ٥٠ بالمية وذولا قاعدين لنا مع زين,1.07544e+18,12/19/2018 17:20,0.0,0.0,ي شباب شوفوا stc فايبر عليه خصم ٥٠ بالميه وذولا قاعدين لنا مع زين,positive
#ويكند_STC فايبر لا محدود 50 ميجا + جوي Tv @STC_KSA نفسي أشوف اسمي مع الفائزين,1.0526e+18,10/17/2018 16:24,0.0,0.0,ويكندSTC فايبر لا محدود 50 ميجا جوي Tv نفسي اشوف اسمي مع الفائزين,neutral
اهلًا وسهلا، كانت مغلقة في السابق من قبل مقدمي خدمات الانترنت، حاليا تعمل مع جميع المشغلين في السعودية مثل STC فايبر و 4G، زين، موبايلي 4G و ITC. لاتعمل حاليا مع خدمة الفايبر من موبايلي فقط ونعمل عليها حاليا معهم لتشغيلها,9.75664e+17,3/19/2018 9:24,0.0,0.0,اهلًا وسهلا كانت مغلقه في السابق من قبل مقدمي خدمات الانترنت حاليا تعمل مع جميع المشغلين في السعوديه مثل STC فايبر و 4G زين موبايلي 4G و ITC لاتعمل حاليا مع خدمه الفايبر من موبايلي فقط ونعمل عليها حاليا معهم لتشغيلها,neutral
الي ركبو عند بيتهم بوكسية ضوئيات شهر مايو راح راح يبدأ التفعيل طبعا راح تكون هناك منافسة لثلاث شركات STC - موبايلي-الاتصالات المتكاملة طبعا كل حي راح يختلف فيه تقريبا المشغل للخدمة وانت وحظك وض تتمنى المشغل في الحي ؟ أنا بنسبة لي STC #فايبر,9.7418e+17,3/15/2018 7:04,0.0,0.0,الي ركبو عند بيتهم بوكسيه ضوئيات شهر مايو راح راح يبدا التفعيل طبعا راح تكون هناك منافسه لثلاث شركات STC موبايليالاتصالات المتكامله طبعا كل حي راح يختلف فيه تقريبا المشغل لخدمه وانت وحظك وض تمني المشغل في الحي انا بنسبه لي STC فايبر,neutral
الي يبي يتعذب يشترك معهم ازين الشين stc فايبر,9.73701e+17,3/13/2018 23:21,0.0,0.0,الي يبي يتعذب يشترك معهم ازين الشين stc فايبر, positive
"اهلًا وسهلا، جميع اجهزة رينق المتوفرة في السوق السعودي حاليا تعمل بشكل سليم مع خدمات الانترنت المقدمة من STC فايبر و 4G، موبايلي 4G, خدمات زين، ITC. حيث تم فتح ال IP لهذه الاجهزة",9.72444e+17,3/10/2018 12:09,0.0,0.0,اهلًا وسهلا جميع اجهزه رينق المتوفره في السوق السعودي حاليا تعمل بشكل سليم مع خدمات الانترنت المقدمه من STC فايبر و 4G موبايلي 4G خدمات زين ITC حيث تم فتح ال IP لهذه الاجهزه,neutral
هذي قبل حوالي ٤سنوات في السعودية وصلت سرعة التحميل ٢٧ في موبايلي احتمال الملف على سيرفر في السعودية مرفق STC فايبر https://twitter.com/vip600/status/322016055151169536,9.13544e+17,9/28/2017 23:20,0.0,0.0,هذي قبل حوالي ٤سنوات في السعوديه وصلت سرعه التحميل ٢٧ في موبايلي احتمال الملف علي سيرفر في السعوديه مرفق STC فايبر,neutral
زين ماعندهم استخدام عادل و STC فايبر بلس م فيها استخدام عادل,7.67555e+17,8/22/2016 2:51,0.0,0.0,زين ماعندهم استخدام عادل و STC فايبر بلس م فيها استخدام عادل,neutral
وجربت اللياف بصريه موبايلي واللغيناهه ودحين STC فايبر سرعه 200 ميقا فالشهر 400 ريال وتحميل مفتوح,7.66522e+17,8/19/2016 6:27,0.0,0.0,وجربت الياف بصريه موبايلي والغيناه ودحين STC فايبر سرعه 20 ميقا فالشهر 40 ريال وتحميل مفتوح,positive
#STC_فايبر_نص_ميجا اشوا اني ما ركبت من عندهم جلست اكلمهم ٦شهور لتأسيس الخدمه موبايلي ركبو خلال ٧٢ساعة والنت ولا اروع,6.85705e+17,1/9/2016 6:10,0.0,0.0,STCفايبرنصميجا اشوا اني ما ركبت من عندهم جلست اكلمهم ٦شهور لتاسيس الخدمه موبايلي ركبو خلال ٧٢ساعه والنت ولا اروع,negative
هل لديك مشكله في خدمة الفايبر ؟ تواصل معنا وسنقوم بمساعدك 011-2015005 #mobily #stc #فايبر #elife,4.31827e+17,2/7/2014 16:31,0.0,0.0,هل لديك مشكله في خدمه الفايبر تواصل معنا وسنقوم بمساعدك 01201505 mobily stc فايبر elife,neutral
"ياخي ليش ماعندنا ألياف؟ @stc_ksa..
طييب اقلها فعلوا ضوئيات حقتكم @ZainKSA https://t.co/4QAHR7R7TX",1.22769e+18,2020-02-12 20:42:38,0.0,0.0,ياخي ليش ماعندنا الياف  طيب اقلها فعلوا ضوئيات حقتكم,negative
@Mohamed67012050 @CITC_withU @aalswaha خلها على الله ، مسوين الياف ضوئية في احواش وحي كامل ساحبين عليه. وموبايلي اح… https://t.co/flr4RA46sb,1.22786e+18,2020-02-13 7:32:04,0.0,0.0,خلها علي اله مسوين الياف ضوئيه في احواش وحي كامل ساحبين عليه وموبايلي اح,negative
@stc_ksa القهر ،طول عمري مع اس تي سي وبالنهايه ما اقدر اشترك الياف ضوئيه بسبب ان مقدم الخدمه هي شركة ضوئيات الي تخدم شركة زين فقط.,1.22794e+18,2020-02-13 12:50:33,0.0,0.0,القهر طول عمري مع اس تي سي وبالنهايه ما اقدر اشترك الياف ضوئيه بسب ان مقدم الخدمه هي شركه ضوئيات الي تخدم شركه زين فقط,neutral
@shade123crash @WCG_15 @Silver_00700 موبايلي افضل بنق ب جدة + stc  بالالياف بنقي وانا بتبوك 120 130  وهو الياف في اوفرواتش,1.22798e+18,2020-02-13 15:39:49,0.0,0.0,موبايلي افضل بنق ب جده stc بالالياف بنقي وانا بتبوك 120 130 وهو الياف في اوفرواتش,neutral
@xxmd0 بعد ما غيرت نتي زين وانا اصايح ابغى ارجعه stc بس اجلس بالبيت كثير والبيت فيه الياف,1.22827e+18,2020-02-14 10:47:19,0.0,0.0,بعد ما غيرت نتي زين وانا اصايح ابغي ارجعه stc بس اجلس بالبيت كثير والبيت فيه الياف,positive
@BloodyJin_ انتي اهون انا الياف stc و النت زباله المفروض يكون قوي و شغال زين,1.22837e+18,2020-02-14 17:26:35,0.0,0.0,انتي اهون انا الياف stc و النت زباله المفروض يكون قوي و شغال زين,negative
@stc_ksa ارغب في الاشتراك ولكن المنزل اللي انا فيه غير مدعومه الياف اس تي سي مع ان الياف موبايلي موجوده من 6 سنين,1.22838e+18,2020-02-14 18:11:22,0.0,0.0,ارغب في الاشتراك ولكن المنزل الي انا فيه غير مدعومه الياف اس تي سي مع ان الياف موبايلي موجوده من 6 سنين,neutral
بالله ماهو عيب انا العب على الياف من موبايلي @Mobily @Mobily1100  والبنق عندي عالي وصاحبي عنده دي اس ال من STC والب… https://t.co/laOY3vwzTI,1.22865e+18,2020-02-15 12:00:26,0.0,0.0,باله ماهو عيب انا العب علي الياف من موبايلي والبنق عندي عالي وصاحبي عنده دي اس ال من STC والب,neutral
"🇸🇦 مـﻧـــ الخاصــ 📩🖋
السلام عليكم الحي مافيه الياف ايش البديل لها من باقات stc او موبايلي زين ماحتاجها لان الابراج مو موجوده في الحي",1.22882e+18,2020-02-15 23:01:12,5.0,0.0,🇸🇦 مﻧ الخاص 📩🖋 السلام عليكم الحي مافيه الياف ايش البديل لها من باقات stc او موبايلي زين ماحتاجها لان الابراج مو موجوده في الحي,neutral
@OwnZ15 @ij63ofaw @stccare_ksa لنا 8 سنوات والالياف STC  ما دخل الحي  لكن الحمد الغيته ال DSL نهائيا   اخذت موبايلي… https://t.co/CbwfmbGlXG,1.22984e+18,2020-02-18 18:46:41,1.0,1.0,لنا 8 سنوات والالياف STC ما دخل الحي لكن الحمد الغيته ال DSL نهائيا اخذت موبايلي,negative
RT @yaser2020200: @OwnZ15 @ij63ofaw @stccare_ksa لنا 8 سنوات والالياف STC  ما دخل الحي  لكن الحمد الغيته ال DSL نهائيا   اخذت موبايلي الياف…,1.22984e+18,2020-02-18 18:46:45,0.0,1.0,RT لنا 8 سنوات والالياف STC ما دخل الحي لكن الحمد الغيته ال DSL نهائيا اخذت موبايلي الياف,negative
"@stc_ksa ليش ماتمددوا الياف عندنا بالبيت 
زين موصله وانتم لا 😈😈 https://t.co/gH8tI5FFTf",1.23015e+18,2020-02-19 15:26:12,0.0,0.0,ليش ماتمدوا الياف عندنا بالبيت  زين موصله وانتم لا 😈,negative
@J110E @stc_ksa زين حلوه لكن م عندنا الياف,1.23025e+18,2020-02-19 21:39:55,0.0,0.0,زين حلوه لكن م عندنا الياف,neutral
@9Khaled5 لا يغرك قد ركبنا الياف موبايلي قبل زباله ورجعنا على stc ويالله من فضلك,1.23029e+18,2020-02-20 0:53:26,0.0,0.0,لا يغرك قد ركبنا الياف موبايلي قبل زباله ورجعنا علي stc وياله من فضلك,positive
"@MubarakNQ عندي اس تي سي وزين اشوف حاليا زين أفضل من اس تي سي.
@STC
يالي تركبون ألياف عندنا في الخالدية بمكة عشان ت… https://t.co/NjwFljrhZN",1.23049e+18,2020-02-20 14:06:38,0.0,0.0,عندي اس تي سي وزين اشوف حاليا زين افضل من اس تي سي   يالي تركبون الياف عندنا في الخالديه بمكه عشان ت,negative
